source_url,target_url,status_code,preserve_query_string
https://blues.ru/data/albumview.aspx?cdid=74,https://blues.ru/review/review-time-will-tell/,301,false
https://blues.ru/data/albumview.aspx?cdid=75,https://blues.ru/review/review-sixteen-shades-of-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=76,https://blues.ru/review/review-a-tribute-to-hound-dog-tailor-let-s-have-some-fun/,301,false
https://blues.ru/data/albumview.aspx?cdid=77,https://blues.ru/review/review-wolf-tracks-a-tribute-to-howlin-wolf/,301,false
https://blues.ru/data/albumview.aspx?cdid=78,https://blues.ru/review/review-blue-cat-blues-all-instrumental/,301,false
https://blues.ru/data/albumview.aspx?cdid=79,https://blues.ru/review/review-blues-moods/,301,false
https://blues.ru/data/albumview.aspx?cdid=80,https://blues.ru/review/review-blues-cruise-ten-for-the-highway/,301,false
https://blues.ru/data/albumview.aspx?cdid=81,https://blues.ru/review/review-blues-guitar-duels/,301,false
https://blues.ru/data/albumview.aspx?cdid=82,https://blues.ru/review/review-blues-joint/,301,false
https://blues.ru/data/albumview.aspx?cdid=83,https://blues.ru/review/review-knights-of-the-blues-table/,301,false
https://blues.ru/data/albumview.aspx?cdid=84,https://blues.ru/review/review-lone-star-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=85,https://blues.ru/review/review-blues-after-hours/,301,false
https://blues.ru/data/albumview.aspx?cdid=86,https://blues.ru/review/review-rockin-my-life-away/,301,false
https://blues.ru/data/albumview.aspx?cdid=87,https://blues.ru/review/review-fish-ain-t-bitin/,301,false
https://blues.ru/data/albumview.aspx?cdid=88,https://blues.ru/review/review-don-t-look-back/,301,false
https://blues.ru/data/albumview.aspx?cdid=89,https://blues.ru/review/review-good-love/,301,false
https://blues.ru/data/albumview.aspx?cdid=90,https://blues.ru/review/review-flavors-of-the-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=91,https://blues.ru/review/review-king-dollar/,301,false
https://blues.ru/data/albumview.aspx?cdid=92,https://blues.ru/review/review-more-blues-on-the-south-side/,301,false
https://blues.ru/data/albumview.aspx?cdid=93,https://blues.ru/review/,301,false
https://blues.ru/data/albumview.aspx?cdid=94,https://blues.ru/review/,301,false
https://blues.ru/data/albumview.aspx?cdid=95,https://blues.ru/review/review-ten-million-dollars/,301,false
https://blues.ru/data/albumview.aspx?cdid=96,https://blues.ru/review/review-the-best-of/,301,false
https://blues.ru/data/albumview.aspx?cdid=97,https://blues.ru/review/review-when-a-guitar-plays-the-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=98,https://blues.ru/review/review-still-got-the-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=99,https://blues.ru/review/review-after-hours/,301,false
https://blues.ru/data/albumview.aspx?cdid=100,https://blues.ru/review/review-blues-alive/,301,false
https://blues.ru/data/albumview.aspx?cdid=101,https://blues.ru/review/review-blues-for-greeny/,301,false
https://blues.ru/data/albumview.aspx?cdid=102,https://blues.ru/review/,301,false
https://blues.ru/data/albumview.aspx?cdid=103,https://blues.ru/review/,301,false
https://blues.ru/data/albumview.aspx?cdid=104,https://blues.ru/review/,301,false
https://blues.ru/data/albumview.aspx?cdid=105,https://blues.ru/review/,301,false
https://blues.ru/data/albumview.aspx?cdid=106,https://blues.ru/review/review-i-came-here-to-rock/,301,false
https://blues.ru/data/albumview.aspx?cdid=107,https://blues.ru/review/,301,false
https://blues.ru/data/albumview.aspx?cdid=108,https://blues.ru/review/,301,false
https://blues.ru/data/albumview.aspx?cdid=113,https://blues.ru/review/,301,false
https://blues.ru/data/albumview.aspx?cdid=114,https://blues.ru/review/review-live-at-monterey/,301,false
https://blues.ru/data/albumview.aspx?cdid=115,https://blues.ru/review/review-99/,301,false
https://blues.ru/data/albumview.aspx?cdid=116,https://blues.ru/review/review-sings-the-seventh-son/,301,false
https://blues.ru/data/albumview.aspx?cdid=117,https://blues.ru/review/review-lifeline/,301,false
https://blues.ru/data/albumview.aspx?cdid=118,https://blues.ru/review/review-you-can-t-win/,301,false
https://blues.ru/data/albumview.aspx?cdid=119,https://blues.ru/review/review-chasin-gus-ghost/,301,false
https://blues.ru/data/albumview.aspx?cdid=120,https://blues.ru/review/review-delta-crossroads/,301,false
https://blues.ru/data/albumview.aspx?cdid=121,https://blues.ru/review/review-live-in-japan/,301,false
https://blues.ru/data/albumview.aspx?cdid=122,https://blues.ru/review/review-live-at-fillmore/,301,false
https://blues.ru/data/albumview.aspx?cdid=123,https://blues.ru/review/review-wait-for-me/,301,false
https://blues.ru/data/albumview.aspx?cdid=124,https://blues.ru/review/review-moscow-boogie/,301,false
https://blues.ru/data/albumview.aspx?cdid=125,https://blues.ru/review/review-virtual-virtue/,301,false
https://blues.ru/data/albumview.aspx?cdid=126,https://blues.ru/review/review-wrong-side-of-the-street/,301,false
https://blues.ru/data/albumview.aspx?cdid=127,https://blues.ru/review/review-long-loud-n-sweaty/,301,false
https://blues.ru/data/albumview.aspx?cdid=128,https://blues.ru/review/review-ridin-this-train/,301,false
https://blues.ru/data/albumview.aspx?cdid=131,https://blues.ru/review/review-raising-hell/,301,false
https://blues.ru/data/albumview.aspx?cdid=132,https://blues.ru/review/review-another-shade-of-blue-s/,301,false
https://blues.ru/data/albumview.aspx?cdid=133,https://blues.ru/review/review-woman-alone-with-the-blues-remembering-peggy-lee/,301,false
https://blues.ru/data/albumview.aspx?cdid=134,https://blues.ru/review/review-anthology-of-boogie-woogie/,301,false
https://blues.ru/data/albumview.aspx?cdid=135,https://blues.ru/review/review-i-m-not-hungry-but-i-like-to-eat-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=139,https://blues.ru/review/review-true-stories/,301,false
